,c++,c#,python,sql,nosql,database,java,javascript,php,swift,ios,ruby,mining,big data,agile,android,css,html
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NV,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
